City_ID,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed
261,Kodiak,US,2021 - 07 - 15 21:45:09,57.79,-152.4072,62.11,67,1,4.61
262,Belyy Yar,RU,2021 - 07 - 15 21:49:09,53.6039,91.3903,66.09,72,0,8.95
263,Bonthe,SL,2021 - 07 - 15 21:49:10,7.5264,-12.505,76.24,89,100,6.71
264,Aswan,EG,2021 - 07 - 15 21:49:10,24.0934,32.907,90.7,17,0,4.61
265,Puerto Carreno,CO,2021 - 07 - 15 21:49:11,6.189,-67.4859,84.49,69,45,0.58
266,Cockburn Town,TC,2021 - 07 - 15 21:49:11,21.4612,-71.1419,85.96,62,40,11.5
267,Nome,US,2021 - 07 - 15 21:49:11,64.5011,-165.4064,48.27,87,90,13.8
268,Moose Factory,CA,2021 - 07 - 15 21:49:12,51.2585,-80.6094,75.18,41,90,4.61
269,Villamontes,BO,2021 - 07 - 15 21:49:12,-21.25,-63.5,56.84,60,100,2.53
270,Zhaoyang,CN,2021 - 07 - 15 21:49:12,42.682,126.0305,73.72,89,6,3.09
271,Alofi,NU,2021 - 07 - 15 21:49:13,-19.0595,-169.9187,78.69,83,40,20.71
272,Aripuana,BR,2021 - 07 - 15 21:49:13,-9.1667,-60.6333,82.69,41,0,0.67
273,Imeni Poliny Osipenko,RU,2021 - 07 - 15 21:49:14,52.4201,136.4853,70.3,98,100,5.73
274,Channel-Port Aux Basques,CA,2021 - 07 - 15 21:48:34,47.5702,-59.1367,59.49,91,99,6.91
275,Nenjiang,CN,2021 - 07 - 15 21:49:14,49.1833,125.2167,73.29,97,100,6.13
276,Sawakin,SD,2021 - 07 - 15 21:49:15,19.1059,37.3321,90.23,51,86,3.33
277,Marion,US,2021 - 07 - 15 21:49:15,39.7684,-86.1555,89.92,61,40,16.11
278,Lima,PE,2021 - 07 - 15 21:49:00,-12.0432,-77.0282,64.9,80,90,3.44
279,Aras,ES,2021 - 07 - 15 21:49:15,42.5617,-2.356,59.41,67,0,3.44
280,Tayu,ID,2021 - 07 - 15 21:49:16,-6.5397,111.0518,73.96,75,100,8.48
281,Antofagasta,CL,2021 - 07 - 15 21:46:03,-23.65,-70.4,58.28,83,40,7.09
282,Raton,US,2021 - 07 - 15 21:49:16,36.9034,-104.4391,83.01,26,20,9.22
283,Erdenet,MN,2021 - 07 - 15 21:49:17,49.0333,104.0833,59.29,94,100,2.62
284,Kyshtovka,RU,2021 - 07 - 15 21:49:17,56.555,76.6271,48.74,97,100,10.47
285,Hasaki,JP,2021 - 07 - 15 21:49:18,35.7333,140.8333,77.4,88,86,4.21
286,Najran,SA,2021 - 07 - 15 21:49:18,17.4924,44.1277,88.45,26,100,7.87
287,Nevers,FR,2021 - 07 - 15 21:49:18,46.9167,3.3333,64.99,98,100,3.94
288,Kahului,US,2021 - 07 - 15 21:49:19,20.8947,-156.47,87.82,59,40,17.27
289,Pisco,PE,2021 - 07 - 15 21:49:19,-13.7,-76.2167,66.25,72,40,13.8
290,Peterhead,GB,2021 - 07 - 15 21:49:20,57.5058,-1.7981,56.44,87,3,13.15
291,Tsogni,GA,2021 - 07 - 15 21:49:20,-2.7942,10.0988,70.16,84,83,7.49
292,Cairns,AU,2021 - 07 - 15 21:49:20,-16.9167,145.7667,77.95,100,72,0.0
293,Chicama,PE,2021 - 07 - 15 21:49:21,-7.8447,-79.1469,63.14,68,2,8.79
294,Praia,CV,2021 - 07 - 15 21:48:09,14.9215,-23.5087,77.54,73,20,8.05
295,Turbiv,UA,2021 - 07 - 15 21:49:21,49.3479,28.7212,70.09,68,55,4.23
296,Kesinga,IN,2021 - 07 - 15 21:49:22,20.2,83.2333,79.65,78,73,3.6
297,Dikson,RU,2021 - 07 - 15 21:49:22,73.5069,80.5464,34.18,93,100,12.33
298,Saint-Augustin,CA,2021 - 07 - 15 21:49:23,51.226,-58.6502,63.48,87,98,14.65
299,Berlevag,NO,2021 - 07 - 15 21:49:23,70.8578,29.0864,57.15,82,75,2.3
300,Petropavlovsk-Kamchatskiy,RU,2021 - 07 - 15 21:44:46,53.0452,158.6483,64.99,59,40,11.18
301,Ilhabela,BR,2021 - 07 - 15 21:49:24,-23.7781,-45.3581,72.97,57,73,4.23
302,Herat,AF,2021 - 07 - 15 21:49:24,34.5,62.0,74.64,20,89,22.17
303,Plettenberg Bay,ZA,2021 - 07 - 15 21:49:25,-34.0527,23.3716,53.82,48,14,4.43
304,Fortuna,US,2021 - 07 - 15 21:46:44,40.5982,-124.1573,85.19,84,90,3.0
305,Alekseyevsk,RU,2021 - 07 - 15 21:49:25,57.8406,108.3492,62.24,97,100,2.33
306,Bubaque,GW,2021 - 07 - 15 21:49:27,11.2833,-15.8333,80.49,82,99,13.8
307,Fuling,CN,2021 - 07 - 15 21:49:27,29.7022,107.3919,78.44,85,100,1.68
308,Tabuk,PH,2021 - 07 - 15 21:49:28,17.4189,121.4443,74.07,90,99,2.35
309,Yar-Sale,RU,2021 - 07 - 15 21:46:36,66.8333,70.8333,52.61,65,46,7.61
310,Kruisfontein,ZA,2021 - 07 - 15 21:49:28,-34.0033,24.7314,47.84,54,26,5.91
311,Itarema,BR,2021 - 07 - 15 21:49:28,-2.9248,-39.9167,79.48,76,52,13.18
312,Saldanha,ZA,2021 - 07 - 15 21:49:29,-33.0117,17.9442,42.85,61,0,7.38
313,La Asuncion,VE,2021 - 07 - 15 21:45:12,11.0333,-63.8628,73.13,100,46,19.57
314,Oyama,JP,2021 - 07 - 15 21:49:29,36.3,139.8,82.81,85,99,0.72
315,Skjervoy,NO,2021 - 07 - 15 21:49:30,70.0311,20.9714,52.88,80,77,11.21
316,Mikun,RU,2021 - 07 - 15 21:49:30,62.3547,50.0771,58.08,99,94,4.03
317,Honiara,SB,2021 - 07 - 15 21:49:30,-9.4333,159.95,83.52,71,11,10.11
318,Hualmay,PE,2021 - 07 - 15 21:49:31,-11.0964,-77.6139,65.16,77,11,11.01
319,Dire Dawa,ET,2021 - 07 - 15 21:49:32,9.5931,41.8661,68.27,67,88,12.55
320,Bengkulu,ID,2021 - 07 - 15 21:49:33,-3.8004,102.2655,75.11,82,100,3.98
321,College,US,2021 - 07 - 15 21:44:39,64.8569,-147.8028,75.15,53,75,8.05
322,Dentsville,US,2021 - 07 - 15 21:49:33,34.064,-80.9582,92.08,70,75,1.01
323,Bereda,ES,2021 - 07 - 15 21:49:34,43.2686,-7.5406,60.91,99,40,6.71
324,Carroll,US,2021 - 07 - 15 21:49:34,39.5501,-77.0164,91.8,55,75,3.0
325,Hearst,CA,2021 - 07 - 15 21:49:34,49.6835,-83.6665,77.9,30,63,7.45
326,Xiaolingwei,CN,2021 - 07 - 15 21:49:35,32.0333,118.85,80.58,95,100,3.98
327,Key West,US,2021 - 07 - 15 21:47:05,24.5557,-81.7826,87.01,74,20,14.97
328,Bhimunipatnam,IN,2021 - 07 - 15 21:49:36,17.8833,83.4333,80.11,84,67,7.9
329,Kudahuvadhoo,MV,2021 - 07 - 15 21:49:36,2.6708,72.8944,82.83,73,78,9.89
330,Lafia,NG,2021 - 07 - 15 21:49:36,8.4833,8.5167,76.19,87,100,3.71
331,Talnakh,RU,2021 - 07 - 15 21:49:37,69.4865,88.3972,53.85,58,72,6.4
332,Husavik,IS,2021 - 07 - 15 21:48:04,66.0449,-17.3389,58.91,76,29,2.15
333,Antalaha,MG,2021 - 07 - 15 21:49:37,-14.9003,50.2788,70.59,75,95,8.1
334,Lubango,AO,2021 - 07 - 15 21:49:38,-14.9172,13.4925,57.58,40,2,3.6
335,San Andres,CO,2021 - 07 - 15 21:49:38,12.5847,-81.7006,86.02,70,20,13.8
336,Maceio,BR,2021 - 07 - 15 21:49:39,-9.6658,-35.7353,72.84,100,75,5.75
337,Loiza,PR,2021 - 07 - 15 21:49:39,18.4313,-65.8802,86.0,74,40,17.27
338,Constitucion,CL,2021 - 07 - 15 21:49:39,-35.3333,-72.4167,51.71,83,0,10.92
339,Calbuco,CL,2021 - 07 - 15 21:49:40,-41.768,-73.1273,49.21,88,100,9.91
340,Mayya,RU,2021 - 07 - 15 21:49:40,61.7333,130.2811,65.52,72,100,3.04
341,Vestmannaeyjar,IS,2021 - 07 - 15 21:49:41,63.4427,-20.2734,51.96,93,76,16.93
342,Tvrdosin,SK,2021 - 07 - 15 21:49:41,49.337,19.556,67.55,81,96,2.46
343,Murray Bridge,AU,2021 - 07 - 15 21:46:06,-35.1167,139.2667,53.35,80,81,20.09
344,Corrente,BR,2021 - 07 - 15 21:49:42,-3.7367,-43.3394,80.65,61,87,3.94
345,Masvingo,ZW,2021 - 07 - 15 21:49:42,-20.0637,30.8277,52.75,93,83,8.03
346,Saint-Philippe,RE,2021 - 07 - 15 21:49:42,-21.3585,55.7679,67.59,82,38,11.99
347,Bardiyah,LY,2021 - 07 - 15 21:49:43,31.7561,25.0865,78.13,81,0,15.37
348,Matay,EG,2021 - 07 - 15 21:49:43,28.419,30.7792,86.4,29,6,9.57
349,Vierzon,FR,2021 - 07 - 15 21:49:43,47.2101,2.0625,66.79,93,55,6.49
350,Martil,MA,2021 - 07 - 15 21:49:44,35.6166,-5.2752,75.27,88,40,8.05
351,Birecik,TR,2021 - 07 - 15 21:49:45,37.0294,37.9903,87.01,32,2,12.08
352,Togitsu,JP,2021 - 07 - 15 21:49:45,32.8333,129.85,76.98,88,75,6.91
353,Deputatskiy,RU,2021 - 07 - 15 21:49:45,69.3,139.9,53.91,43,26,4.68
354,Margate,GB,2021 - 07 - 15 21:48:14,51.3813,1.3862,64.31,79,43,5.01
355,Challans,FR,2021 - 07 - 15 21:49:46,46.8436,-1.8749,65.26,85,2,8.48
356,Santa Isabel,BR,2021 - 07 - 15 21:49:46,-23.3156,-46.2214,76.78,47,88,4.7
357,Surgut,RU,2021 - 07 - 15 21:49:47,61.25,73.4167,53.78,100,20,6.71
358,Skelleftea,SE,2021 - 07 - 15 21:49:47,64.7507,20.9528,59.36,53,25,11.5
359,Muisne,EC,2021 - 07 - 15 21:49:47,0.6,-80.0333,82.51,82,82,10.31
360,Vila Velha,BR,2021 - 07 - 15 21:45:33,-20.3297,-40.2925,73.35,83,0,11.5
361,Flin Flon,CA,2021 - 07 - 15 21:45:11,54.7682,-101.865,89.44,29,40,10.36
362,Sioux Lookout,CA,2021 - 07 - 15 21:47:31,50.1001,-91.917,79.18,38,90,5.75
363,Taoudenni,ML,2021 - 07 - 15 21:49:48,22.6783,-3.9836,103.14,18,50,8.93
364,Menemen,TR,2021 - 07 - 15 21:49:49,38.6075,27.0694,88.97,52,0,4.27
365,Pombas,CV,2021 - 07 - 15 21:49:49,17.1503,-25.0201,76.78,83,11,7.67
366,Gomel,BY,2021 - 07 - 15 21:49:50,52.4345,30.9754,76.98,73,0,4.47
367,Necochea,AR,2021 - 07 - 15 21:47:46,-38.5473,-58.7368,47.03,67,0,9.86
368,Jijiga,ET,2021 - 07 - 15 21:49:50,9.35,42.8,60.17,79,87,11.18
369,Taft,IR,2021 - 07 - 15 21:49:51,31.7471,54.2088,85.95,23,20,11.5
370,Broken Hill,AU,2021 - 07 - 15 21:49:51,-31.95,141.4333,47.91,61,5,20.71
371,Roald,NO,2021 - 07 - 15 21:49:51,62.5833,6.1333,57.33,82,40,10.36
372,Snezhnogorsk,RU,2021 - 07 - 15 21:49:52,69.1933,33.2531,60.58,61,100,13.89
373,Kamyaran,IR,2021 - 07 - 15 21:49:52,34.7956,46.9355,75.15,54,0,5.84
374,Dunedin,NZ,2021 - 07 - 15 21:49:53,-45.8742,170.5036,49.8,92,100,8.01
375,Nelson Bay,AU,2021 - 07 - 15 21:49:53,-32.7167,152.15,57.78,93,12,1.01
376,Ughelli,NG,2021 - 07 - 15 21:49:53,5.4899,6.0074,74.48,94,100,3.94
377,Jiuquan,CN,2021 - 07 - 15 21:49:54,39.7432,98.5174,71.06,45,90,5.73
378,Noumea,NC,2021 - 07 - 15 21:49:54,-22.2763,166.4572,71.58,99,29,1.1
379,Rostock,DE,2021 - 07 - 15 21:49:54,54.0887,12.1405,69.1,90,9,1.21
380,Tessalit,ML,2021 - 07 - 15 21:49:55,20.1986,1.0114,95.61,25,87,7.0
381,Zabid,YE,2021 - 07 - 15 21:49:55,14.1951,43.3152,89.44,52,100,7.49
382,Los Llanos De Aridane,ES,2021 - 07 - 15 21:49:56,28.6585,-17.9182,67.75,94,20,16.11
383,Hobyo,SO,2021 - 07 - 15 21:49:56,5.3505,48.5268,77.68,75,56,29.57
384,Budogoshch,RU,2021 - 07 - 15 21:49:57,59.2816,32.4707,68.11,83,22,2.86
385,Ukiah,US,2021 - 07 - 15 21:45:05,39.1502,-123.2078,96.51,32,1,12.66
386,Port Hardy,CA,2021 - 07 - 15 21:45:11,50.6996,-127.4199,60.98,72,75,6.91
387,Belaya Gora,RU,2021 - 07 - 15 21:49:57,68.5333,146.4167,60.08,35,2,7.81
388,Comodoro Rivadavia,AR,2021 - 07 - 15 21:49:58,-45.8667,-67.5,51.66,43,0,11.5
389,Koumac,NC,2021 - 07 - 15 21:49:58,-20.5667,164.2833,75.38,71,90,3.98
390,Yulara,AU,2021 - 07 - 15 21:49:59,-25.2406,130.9889,44.44,65,0,6.91
391,Kailua,US,2021 - 07 - 15 21:47:33,21.4022,-157.7394,85.14,64,40,14.97
392,Behbahan,IR,2021 - 07 - 15 21:49:59,30.5959,50.2417,92.52,33,5,2.3
393,Panguna,PG,2021 - 07 - 15 21:50:00,-6.3164,155.4848,76.35,77,30,3.22
394,Chenghai,CN,2021 - 07 - 15 21:50:00,23.4632,116.768,78.71,100,75,2.24
395,Los Algarrobos,PA,2021 - 07 - 15 21:50:00,8.5,-82.4333,89.46,74,40,12.66
396,Ponta Do Sol,PT,2021 - 07 - 15 21:46:06,32.6667,-17.1,70.72,82,1,3.56
397,Xocali,AZ,2021 - 07 - 15 21:50:01,39.913,46.7903,66.2,55,83,5.32
398,Tamandare,BR,2021 - 07 - 15 21:50:01,-8.7597,-35.1047,74.57,89,3,8.95
399,Dingle,PH,2021 - 07 - 15 21:50:02,10.9995,122.6711,76.23,94,100,3.4
400,Wencheng,CN,2021 - 07 - 15 21:50:03,33.0559,113.7978,77.16,93,100,7.11
401,Negombo,LK,2021 - 07 - 15 21:50:04,7.2083,79.8358,80.65,89,40,4.61
402,Mahibadhoo,MV,2021 - 07 - 15 21:50:04,3.7833,72.9667,83.14,73,98,10.87
403,Katangli,RU,2021 - 07 - 15 21:50:05,51.7102,143.2326,66.72,94,100,3.36
404,Acapulco,MX,2021 - 07 - 15 21:49:41,16.8634,-99.8901,84.04,74,51,4.76
405,Vrangel,RU,2021 - 07 - 15 21:50:05,42.7297,133.0839,70.41,93,4,0.98
406,Mumford,GH,2021 - 07 - 15 21:50:06,5.2618,-0.759,76.6,85,81,10.38
407,Marsh Harbour,BS,2021 - 07 - 15 21:50:06,26.5412,-77.0636,82.11,73,1,15.99
408,Kiama,AU,2021 - 07 - 15 21:50:07,-34.6833,150.8667,57.25,67,19,1.01
409,Yaransk,RU,2021 - 07 - 15 21:50:07,57.3033,47.8861,64.58,90,72,6.02
410,Weiser,US,2021 - 07 - 15 21:50:08,44.251,-116.9693,100.31,17,0,6.17
411,Port-Gentil,GA,2021 - 07 - 15 21:48:43,-0.7193,8.7815,75.16,83,20,10.36
412,Nogliki,RU,2021 - 07 - 15 21:50:08,51.8333,143.1667,65.21,95,100,5.35
413,Fortuna Foothills,US,2021 - 07 - 15 21:50:09,32.6578,-114.4119,106.56,30,1,1.99
414,La Romana,DO,2021 - 07 - 15 21:50:09,18.4273,-68.9728,86.36,70,40,6.91
415,Fairbanks,US,2021 - 07 - 15 21:46:59,64.8378,-147.7164,75.16,53,75,8.05
416,Wattegama,LK,2021 - 07 - 15 21:50:10,6.7989,81.4808,76.12,85,100,1.52
417,Vityazevo,RU,2021 - 07 - 15 21:50:10,44.9931,37.2719,75.61,53,0,8.95
418,Isla Aguada,MX,2021 - 07 - 15 21:50:10,18.7833,-91.4667,89.64,77,80,14.79
419,Ilulissat,GL,2021 - 07 - 15 21:50:11,69.2167,-51.1,42.44,77,71,5.28
420,Spas-Demensk,RU,2021 - 07 - 15 21:50:11,54.4122,34.0226,64.02,96,11,1.7
421,Suntar,RU,2021 - 07 - 15 21:50:12,62.1444,117.6319,57.51,69,100,5.21
422,Lompoc,US,2021 - 07 - 15 21:49:24,34.6391,-120.4579,82.13,66,1,17.27
423,Coahuayana,MX,2021 - 07 - 15 21:50:12,18.7333,-103.6833,82.8,84,90,4.63
424,Cutro,IT,2021 - 07 - 15 21:50:12,39.0353,16.9819,70.86,51,0,4.65
425,Kaseda,JP,2021 - 07 - 15 21:50:13,31.4167,130.3167,72.63,80,67,12.46
426,Damara,CF,2021 - 07 - 15 21:50:13,4.9608,18.7035,78.22,91,86,1.5
427,Hefei,CN,2021 - 07 - 15 21:50:14,31.8639,117.2808,82.42,83,0,8.95
428,Pitimbu,BR,2021 - 07 - 15 21:50:14,-7.4706,-34.8086,77.59,84,5,11.1
429,Fukue,JP,2021 - 07 - 15 21:46:00,32.6881,128.8419,79.38,76,48,3.71
430,Denizli,TR,2021 - 07 - 15 21:50:15,37.8402,29.0698,79.36,32,0,2.28
431,Evensk,RU,2021 - 07 - 15 21:50:15,61.95,159.2333,63.82,72,39,2.33
432,Cerritos,US,2021 - 07 - 15 21:50:16,33.8583,-118.0648,104.02,59,1,7.0
433,Kimberley,ZA,2021 - 07 - 15 21:50:16,-28.7323,24.7623,31.69,40,0,0.0
434,Tucuman,AR,2021 - 07 - 15 21:50:14,-26.8241,-65.2226,68.0,37,0,3.44
435,Tigre,AR,2021 - 07 - 15 21:50:16,-34.426,-58.5796,59.0,65,0,5.75
436,Yoichi,JP,2021 - 07 - 15 21:50:17,43.2039,140.7703,70.23,79,64,1.57
437,Sur,OM,2021 - 07 - 15 21:50:17,22.5667,59.5289,84.34,81,95,10.78
438,Bezhanitsy,RU,2021 - 07 - 15 21:50:18,56.9767,29.8907,68.65,80,77,2.62
439,Chalus,IR,2021 - 07 - 15 21:50:18,36.655,51.4204,74.66,73,90,6.91
440,Vuktyl,RU,2021 - 07 - 15 21:50:18,63.8567,57.3094,59.18,67,59,3.53
441,Karlovo,BG,2021 - 07 - 15 21:50:19,42.6333,24.8,77.09,49,0,0.78
442,Stephenville,US,2021 - 07 - 15 21:50:19,32.2207,-98.2023,91.74,51,40,12.66
443,Puerto Lopez,CO,2021 - 07 - 15 21:50:19,4.0845,-72.956,79.75,85,38,3.69
444,Ulladulla,AU,2021 - 07 - 15 21:50:20,-35.35,150.4667,56.88,76,3,5.91
445,Avera,US,2021 - 07 - 15 21:50:20,33.194,-82.5271,91.06,58,98,3.22
446,Daru,PG,2021 - 07 - 15 21:50:21,-9.0763,143.2092,79.14,92,100,8.37
447,Cuamba,MZ,2021 - 07 - 15 21:50:21,-14.8031,36.5372,61.09,79,20,6.64
448,Nyurba,RU,2021 - 07 - 15 21:50:21,63.2842,118.3319,52.66,82,100,3.58
449,Severnoye,RU,2021 - 07 - 15 21:50:22,56.3491,78.3619,47.91,97,100,11.27
450,Ambilobe,MG,2021 - 07 - 15 21:50:22,-13.2,49.05,65.39,77,48,3.13
451,Mana,GF,2021 - 07 - 15 21:50:23,5.6592,-53.7767,78.06,86,81,7.78
452,Arcata,US,2021 - 07 - 15 21:50:23,40.8665,-124.0828,77.67,76,90,3.0
453,Khromtau,KZ,2021 - 07 - 15 21:50:23,50.2503,58.4347,62.8,37,99,7.29
454,Edeia,BR,2021 - 07 - 15 21:50:24,-17.3383,-49.9314,74.41,28,0,2.28
455,Sayyan,YE,2021 - 07 - 15 21:50:24,15.1718,44.3244,62.24,64,99,5.39
456,Pangnirtung,CA,2021 - 07 - 15 21:50:24,66.1451,-65.7125,51.8,76,1,4.61
457,Raudeberg,NO,2021 - 07 - 15 21:50:25,61.9875,5.1352,56.19,87,34,7.63
458,Road Town,VG,2021 - 07 - 15 21:45:49,18.4167,-64.6167,86.09,74,75,10.36
459,Boa Esperanca,BR,2021 - 07 - 15 21:50:25,-21.09,-45.5658,65.62,49,15,3.91
460,Dangtu,CN,2021 - 07 - 15 21:50:26,31.5723,118.4928,80.65,88,100,3.33
461,Sorong,ID,2021 - 07 - 15 21:50:26,-0.8833,131.25,77.77,90,74,8.03
462,Buala,SB,2021 - 07 - 15 21:49:36,-8.145,159.5921,83.25,75,68,13.65
463,Nishihara,JP,2021 - 07 - 15 21:50:27,26.1842,127.7558,81.68,86,40,5.75
464,Conde,BR,2021 - 07 - 15 21:49:11,-7.2597,-34.9075,76.46,83,0,9.22
465,Maine-Soroa,NE,2021 - 07 - 15 21:50:27,13.2114,12.0241,85.05,54,82,14.14
466,Iqaluit,CA,2021 - 07 - 15 21:50:28,63.7506,-68.5145,56.93,58,75,4.0
467,Xichang,CN,2021 - 07 - 15 21:50:28,27.8964,102.2634,66.63,97,100,0.36
468,Doha,QA,2021 - 07 - 15 21:50:28,25.2867,51.5333,94.98,66,0,2.3
469,Ozinki,RU,2021 - 07 - 15 21:50:29,51.1786,49.6769,69.8,44,4,3.91
470,Nova Olimpia,BR,2021 - 07 - 15 21:50:29,-14.7972,-57.2881,81.43,27,2,2.51
471,Lata,PT,2021 - 07 - 15 21:50:30,40.1629,-8.3327,72.05,46,8,0.92
472,Waingapu,ID,2021 - 07 - 15 21:50:30,-9.6567,120.2641,71.15,83,64,6.78
473,Atar,MR,2021 - 07 - 15 21:50:30,20.5169,-13.0499,95.9,25,0,10.18
474,Dafeng,CN,2021 - 07 - 15 21:50:31,23.4517,108.5881,77.7,80,62,1.99
475,Lasa,IT,2021 - 07 - 15 21:50:31,46.6166,10.7002,56.14,96,100,4.09
476,Thung Song,TH,2021 - 07 - 15 21:50:31,8.1645,99.6804,73.65,93,100,0.69
477,Andijon,UZ,2021 - 07 - 15 21:50:32,40.7821,72.3442,76.86,95,93,4.25
478,La Ronge,CA,2021 - 07 - 15 21:50:32,55.1001,-105.2842,88.02,33,20,12.66
479,Hami,CN,2021 - 07 - 15 21:50:33,42.8,93.45,82.11,34,0,4.85
480,Charters Towers,AU,2021 - 07 - 15 21:50:33,-20.1,146.2667,67.15,86,16,10.0
481,Manzhouli,CN,2021 - 07 - 15 21:50:34,49.6,117.4333,65.55,73,0,4.85
482,Usinsk,RU,2021 - 07 - 15 21:50:34,65.9939,57.5281,53.13,90,14,11.52
483,Chulman,RU,2021 - 07 - 15 21:50:34,56.8479,124.9104,55.0,97,74,3.36
484,Bauchi,NG,2021 - 07 - 15 21:50:35,10.5,10.0,74.79,80,100,2.68
485,Saint George,US,2021 - 07 - 15 21:50:35,37.1041,-113.5841,97.27,37,1,5.01
486,Cape Canaveral,US,2021 - 07 - 15 21:50:36,28.4058,-80.6048,89.85,71,20,12.66
487,Algiers,DZ,2021 - 07 - 15 21:50:36,36.7525,3.042,73.22,78,20,10.36
488,Ugoofaaru,MV,2021 - 07 - 15 21:50:36,5.6667,73.0,82.89,75,90,12.33
489,Bimbo,CF,2021 - 07 - 15 21:50:37,4.2567,18.4158,78.73,89,20,0.0
490,Yeppoon,AU,2021 - 07 - 15 21:50:37,-23.1333,150.7333,67.78,88,7,6.51
491,Shache,CN,2021 - 07 - 15 21:50:28,38.4167,77.2406,78.17,33,33,7.45
492,Ponta Delgada,PT,2021 - 07 - 15 21:50:38,37.7333,-25.6667,70.52,78,20,3.44
493,West Plains,US,2021 - 07 - 15 21:50:38,36.7281,-91.8524,89.33,64,20,9.22
494,Abu Kamal,SY,2021 - 07 - 15 21:50:38,34.4506,40.9171,89.74,25,0,9.04
495,Joao Camara,BR,2021 - 07 - 15 21:50:39,-5.5375,-35.8197,76.24,78,40,11.34
496,Dudinka,RU,2021 - 07 - 15 21:46:29,69.4058,86.1778,49.98,75,76,7.85
497,Gunjur,GM,2021 - 07 - 15 21:50:39,13.2019,-16.7339,82.47,78,40,8.05
498,Saint-Marc,HT,2021 - 07 - 15 21:50:40,19.1082,-72.6938,83.57,66,47,6.2
499,San Cristobal,VE,2021 - 07 - 15 21:50:41,7.7669,-72.225,86.18,55,41,5.5
500,Fuxin,CN,2021 - 07 - 15 21:50:41,42.0156,121.6589,73.63,95,98,3.78
501,Plerin,FR,2021 - 07 - 15 21:50:41,48.5425,-2.7798,63.45,88,90,1.01
502,Torbay,CA,2021 - 07 - 15 21:50:42,47.6666,-52.7314,67.28,61,40,20.71
503,Fasa,IR,2021 - 07 - 15 21:50:42,28.9383,53.6482,81.64,44,20,0.0
504,Huilong,CN,2021 - 07 - 15 21:50:42,31.8111,121.655,80.98,90,100,17.31
505,Mgachi,RU,2021 - 07 - 15 21:50:43,51.05,142.2667,67.68,95,100,7.76
506,Saint-Joseph,RE,2021 - 07 - 15 21:50:43,-21.3667,55.6167,66.58,79,22,12.53
507,Valdivia,CL,2021 - 07 - 15 21:50:44,-39.8142,-73.2459,50.09,95,100,3.24
508,Miyako,JP,2021 - 07 - 15 21:50:44,39.6367,141.9525,75.42,81,0,0.69
509,Hokitika,NZ,2021 - 07 - 15 21:50:44,-42.7167,170.9667,56.32,95,100,24.85
510,Campina Grande Do Sul,BR,2021 - 07 - 15 21:50:45,-25.3056,-49.0553,70.29,56,100,2.01
511,Pierre,US,2021 - 07 - 15 21:48:08,44.3683,-100.351,88.29,35,40,13.8
512,Laurens,US,2021 - 07 - 15 21:50:45,32.4502,-82.9165,90.75,74,40,8.05
513,Banfora,BF,2021 - 07 - 15 21:50:46,10.6333,-4.7667,79.75,70,73,3.85
514,Vyartsilya,RU,2021 - 07 - 15 21:50:46,62.1764,30.693,67.1,81,20,3.04
515,Namatanai,PG,2021 - 07 - 15 21:49:12,-3.6667,152.4333,81.72,80,100,7.54
516,Bethel,US,2021 - 07 - 15 21:50:46,41.3712,-73.414,88.09,63,1,9.22
517,Kavieng,PG,2021 - 07 - 15 21:50:47,-2.5744,150.7967,82.92,76,98,9.46
518,Grindavik,IS,2021 - 07 - 15 21:50:47,63.8424,-22.4338,53.56,93,90,19.57
519,Yarmouth,US,2021 - 07 - 15 21:50:48,41.7057,-70.2286,86.45,84,1,5.99
520,Nikki,BJ,2021 - 07 - 15 21:50:48,9.9401,3.2108,74.52,88,95,5.01
521,Nusaybin,TR,2021 - 07 - 15 21:50:48,37.0778,41.2178,90.99,22,0,18.41
522,Shimoda,JP,2021 - 07 - 15 21:50:49,34.6667,138.95,75.11,85,100,7.43
523,Katherine,AU,2021 - 07 - 15 21:50:49,-14.4667,132.2667,61.12,82,100,3.44
524,Grand Gaube,MU,2021 - 07 - 15 21:50:49,-20.0064,57.6608,70.2,81,12,1.99
525,Gayny,RU,2021 - 07 - 15 21:50:50,60.3071,54.3241,57.81,94,81,4.34
526,Summerville,US,2021 - 07 - 15 21:50:50,33.0185,-80.1757,86.81,83,1,0.0
527,Unai,BR,2021 - 07 - 15 21:50:51,-16.3575,-46.9061,71.89,41,0,2.59
528,Flagstaff,US,2021 - 07 - 15 21:50:51,35.1981,-111.6513,79.9,73,75,1.01
529,Vao,NC,2021 - 07 - 15 21:50:51,-22.6667,167.4833,71.46,81,12,9.66
530,Kavaratti,IN,2021 - 07 - 15 21:50:52,10.5669,72.642,82.35,79,100,21.43
531,Rapid Valley,US,2021 - 07 - 15 21:50:52,44.0625,-103.1463,89.15,41,20,5.01
532,Auki,SB,2021 - 07 - 15 21:50:52,-8.7676,160.7034,82.67,73,68,7.72
533,Crixas,BR,2021 - 07 - 15 21:50:53,-14.5489,-49.9692,76.53,29,0,0.72
534,Abbeville,FR,2021 - 07 - 15 21:50:53,50.1,1.8333,63.5,97,90,7.85
535,Mezen,RU,2021 - 07 - 15 21:50:54,65.8522,44.24,48.67,97,48,7.07
